enrolment_id,total_interaction_percent,total_attendance_percent,topic_one_percent,topic_two_percent,topic_three_percent,topic_four_percent,total_assessment_score_percent,gpa
5685684,30,35,39,96,8,24,36,2
6320024,17,52,80,82,36,95,47,3
9194732,22,43,51,59,37,8,36,2
8270244,53,44,25,85,37,23,47,3
8473660,45,70,12,96,26,49,50,4
9717638,22,28,91,46,37,15,32,2
9964598,17,45,2,25,40,98,31,2
6012787,52,48,3,93,28,88,51,4
6893542,39,52,1,21,26,11,38,2
9164948,49,70,68,80,63,95,64,4
6619043,46,27,77,82,52,16,40,2
8088747,56,50,36,40,6,13,41,2
9405827,60,45,79,7,63,46,52,4
5492822,50,38,38,19,29,79,40,2
5620853,53,60,67,97,97,24,62,4
6144494,69,70,26,14,73,10,54,4
6435016,72,36,65,24,79,66,55,4
5351791,65,50,93,0,40,28,49,3
7542176,64,53,77,57,6,42,52,4
9026171,34,57,74,92,77,26,52,4
5458844,74,54,2,25,38,71,55,4
9631351,77,51,84,29,74,59,62,4
9832332,15,31,31,35,86,35,32,2
7560211,29,50,8,83,65,62,45,3
8527917,18,71,1,34,14,22,32,2
8683259,49,46,21,9,74,4,41,2
6412252,48,49,94,13,61,25,47,3
7491278,64,36,8,67,17,90,47,3
9530262,58,78,11,91,36,96,64,4
9883598,81,47,73,42,79,3,58,4
6394734,6,43,12,86,14,66,32,2
8425126,48,34,48,19,37,0,36,2
9514320,73,34,2,37,46,2,43,2
9791066,53,42,35,93,71,34,51,4
6535772,54,23,95,84,46,97,51,4
7052873,58,54,12,86,88,31,50,4
7248973,45,47,79,46,66,97,55,4
7335611,20,68,47,12,41,31,39,2
7370400,25,27,8,95,12,95,34,2
8456344,67,47,80,71,91,94,67,5
9140453,38,39,48,68,94,24,47,3
9844159,55,61,10,81,35,18,49,3
5155136,40,31,14,93,39,86,41,2
5810891,4,41,57,3,55,67,32,2
7457142,56,52,60,15,93,82,56,4
7992218,59,55,67,8,74,20,52,4
7758265,74,50,49,83,7,91,55,4
8179702,84,53,90,52,72,43,68,5
8825054,71,52,93,37,70,86,66,5
8183096,44,65,51,30,20,10,46,3
8590502,25,38,8,86,79,15,37,2
9978615,19,44,22,36,15,0,25,2
5836695,27,38,94,7,5,48,36,2
6078262,71,62,77,43,52,44,62,4
6398659,9,82,35,86,67,9,49,3
6518041,21,49,6,15,42,1,29,2
6346652,51,46,0,46,93,16,45,3
7048906,51,44,28,73,69,8,46,3
7443937,73,49,67,96,12,47,59,4
8535597,82,55,67,99,0,88,65,5
5637343,24,50,9,90,30,64,37,2
7246546,77,15,64,60,53,89,53,4
8726706,28,63,24,30,77,45,44,2
5897698,53,56,1,32,35,39,45,3
8599267,44,55,61,56,1,46,44,2
9145355,69,56,61,9,84,61,59,4
9556387,49,50,93,0,98,54,53,4
5101119,43,65,2,76,72,67,54,4
5764170,51,50,80,1,35,41,44,2
6927640,81,82,40,90,50,47,74,5
9895874,42,63,31,67,2,21,47,3
5179908,31,30,37,73,12,23,34,2
6021935,64,47,8,48,10,63,45,3
7835328,32,42,22,61,52,54,38,2
5850922,10,43,91,26,36,44,33,2
7100182,63,66,20,70,92,47,64,4
8463828,85,59,71,84,19,60,68,5
5716985,52,83,70,37,50,89,68,5
7688475,82,35,4,77,40,7,51,4
8673654,17,23,8,87,2,58,24,2
8866412,81,41,39,82,42,21,55,4
5789951,80,61,55,42,18,50,63,4
6663453,61,57,36,81,27,50,55,4
7117435,16,61,11,64,11,92,40,2
7899869,77,68,94,12,26,77,67,5
6038031,46,62,33,16,74,26,48,3
6658801,44,31,62,28,15,66,40,2
9387537,54,62,42,69,46,65,58,4
5130924,74,75,69,72,68,17,69,5
5814695,61,53,89,77,12,40,56,4
6293028,33,38,33,76,76,79,42,2
9339365,85,22,29,41,85,69,54,4
9474182,71,46,24,15,93,43,50,4
9509325,38,64,38,62,0,72,49,3
9867037,34,64,18,98,18,10,48,3
5137897,51,39,12,73,36,76,48,3
5388729,31,57,46,99,39,11,46,3
9009293,64,69,29,1,93,23,55,4
9057899,48,57,57,71,28,65,52,4
5743160,77,52,18,57,62,16,56,4
7614918,35,69,83,90,95,54,60,4
9750980,15,51,30,51,43,13,34,2
9984277,63,40,35,57,29,37,44,2
6026898,22,50,48,2,5,96,33,2
6670820,43,38,34,19,63,64,42,2
6707770,54,51,39,86,45,25,51,4
8440584,54,64,80,51,98,15,58,4
6047764,89,26,39,25,1,8,47,3
6846003,80,40,99,47,84,34,59,4
8584496,56,55,95,68,68,42,61,4
9881665,61,49,8,89,89,56,56,4
5168718,19,56,63,40,60,21,41,2
5659572,55,42,27,91,7,36,44,2
7016187,32,52,21,25,18,26,32,2
7136382,11,71,86,65,41,79,46,3
5085699,54,49,90,47,2,24,46,3
5971431,9,66,60,71,3,5,34,2
6559301,20,58,1,21,25,29,32,2
5266046,71,68,78,43,76,89,69,5
5640342,60,46,37,29,45,9,48,3
5774411,76,58,33,94,78,68,66,5
5432250,28,42,99,40,85,40,43,2
5779408,33,33,76,86,99,11,43,2
7939783,35,61,80,33,51,43,49,3
8492468,56,41,46,29,65,85,48,3
7911036,89,25,74,30,11,35,51,4
8393564,81,39,94,94,5,37,55,4
8494744,62,73,77,49,56,72,65,5
9281918,78,62,41,2,13,71,59,4
5871060,87,83,89,22,80,93,82,6
6555235,42,51,17,33,96,70,49,3
7069425,43,62,6,88,45,15,48,3
9882110,50,46,31,57,45,77,52,4
5362186,11,66,1,88,58,77,43,2
8291770,32,49,51,19,60,37,42,2
8909531,27,54,31,78,61,73,48,3
9705710,67,50,70,89,98,2,61,4
6639403,17,36,39,67,98,10,35,2
7339884,43,33,30,79,73,12,41,2
8579886,10,55,0,12,17,24,25,2
9347369,84,33,36,66,83,17,53,4
7310727,55,54,82,26,96,77,61,4
8363837,47,42,45,26,13,75,45,3
8606199,74,37,62,85,44,0,52,4
5111488,30,32,34,47,92,59,42,2
6339988,18,27,29,55,5,87,31,2
8916264,85,39,3,31,92,80,60,4
9301126,92,72,62,59,92,74,79,6
8734817,37,23,1,94,79,83,38,2
8984617,72,53,45,40,76,91,60,4
9502448,73,42,33,3,90,95,57,4
6496355,39,67,63,63,23,76,55,4
6633704,29,68,89,77,42,86,56,4
7620344,47,64,62,84,92,33,60,4
5018827,63,44,75,14,31,5,44,2
5201422,17,42,35,83,91,42,39,2
7645412,27,48,3,61,50,79,41,2
7694660,33,40,95,14,9,3,32,2
9091748,53,48,81,67,38,1,47,3
9368245,33,31,82,6,92,59,37,2
5739282,25,60,59,64,11,81,45,3
6487486,23,37,98,94,61,41,44,2
8364063,53,47,45,43,96,53,49,3
5077973,9,40,31,40,13,55,28,2
7964782,55,59,54,10,22,12,47,3
8522106,52,54,16,16,55,19,45,3
8607547,63,46,81,38,31,44,52,4
5331785,42,58,44,86,13,54,47,3
7006405,58,57,52,34,68,61,54,4
8241393,38,55,99,18,46,97,52,4
5646865,58,65,77,0,8,43,53,4
9606018,20,17,40,39,60,39,27,2
9647356,40,63,12,39,31,30,39,2
5664679,63,52,88,23,57,84,58,4
7153398,20,59,82,18,94,71,47,3
9091651,95,64,55,1,11,11,56,4
9402178,50,50,48,31,40,89,50,4
5598504,41,28,51,22,12,40,34,2
7946682,52,50,19,18,21,80,46,3
8413643,23,38,92,95,34,32,40,2
5108380,94,63,6,34,13,69,62,4
5946547,34,56,7,89,50,11,39,2
9196446,84,29,3,53,56,52,52,4
9904761,63,59,16,74,7,3,50,4
6679253,47,65,19,8,4,97,49,3
7042224,58,41,52,97,95,33,56,4
8302388,78,24,38,74,16,60,51,4
8543338,33,52,97,54,90,44,53,4
6524097,52,50,51,74,83,73,56,4
7467278,57,31,38,3,28,43,38,2
7646499,55,30,36,40,91,98,48,3
6212886,79,47,87,4,41,30,57,4
7360268,52,45,97,17,4,35,47,3
8566040,41,51,84,21,17,62,45,3
9071944,26,61,4,5,27,8,30,2
7144453,55,55,83,6,6,80,49,3
7148159,18,51,26,81,54,35,40,2
8772879,60,54,80,78,80,72,62,4
9073919,17,52,8,60,26,16,33,2
6323547,55,55,9,1,79,71,52,4
6863708,37,53,68,79,68,79,52,4
8227320,52,30,63,49,86,83,48,3
9228955,30,50,58,6,85,66,45,3
5049915,70,27,37,90,23,66,49,3
5147989,8,47,34,50,63,50,35,2
9231425,34,52,68,47,24,29,43,2
6220412,8,46,59,96,60,75,44,2
6391002,79,74,81,98,11,67,69,5
7446745,30,57,32,13,45,93,42,2
7592108,6,55,50,73,54,4,36,2
6229205,47,55,98,0,50,20,49,3
6315236,42,64,48,9,6,58,46,3
6844432,60,29,57,6,41,2,39,2
6376133,28,69,37,0,69,17,40,2
6735441,74,38,15,75,39,53,54,4
9852090,52,56,63,8,87,83,56,4
6493703,18,53,49,22,90,74,40,2
9194011,48,68,78,38,4,19,49,3
9674017,47,61,49,8,30,20,42,2
5268832,51,33,11,64,63,0,37,2
7994386,40,48,65,46,1,9,35,2
9147314,73,66,1,25,8,19,50,4
5170703,56,51,62,1,25,30,45,3
8571700,35,75,77,10,52,87,56,4
9366786,48,24,30,97,95,32,44,2
9845009,41,52,22,20,52,35,40,2
5543045,63,35,14,26,75,50,43,2
9561512,25,21,43,99,92,37,35,2
9838097,77,60,8,39,65,76,59,4
5271073,51,58,22,7,55,65,48,3
6857039,30,52,24,54,29,20,34,2
9291573,57,30,30,57,70,17,45,3
6919580,78,45,71,95,19,3,57,4
7579656,21,54,76,57,98,82,51,4
8619403,16,41,69,55,98,63,41,2
8018840,35,65,40,97,63,4,49,3
8570164,65,73,57,61,0,6,51,4
8985986,44,64,49,59,27,15,49,3
5588151,33,71,78,49,77,43,57,4
5929681,26,47,64,74,24,41,38,2
6684556,5,39,9,27,3,43,21,2
8591720,55,60,91,16,37,83,57,4
5809565,95,36,18,53,67,90,63,4
7003011,68,42,10,53,10,43,47,3
7595348,70,31,17,16,35,49,42,2
9050159,16,62,82,2,2,59,36,2
7062397,41,53,99,20,79,30,50,4
7654718,37,38,57,18,31,71,40,2
9016265,60,25,7,55,36,72,45,3
6178400,73,57,21,15,50,80,57,4
8039670,64,53,31,96,93,76,62,4
8305792,69,67,34,50,43,28,59,4
9019851,82,70,91,59,10,30,67,5
5333504,24,51,17,30,18,96,38,2
6299532,41,73,65,94,16,41,55,4
8331160,41,49,42,33,11,68,41,2
9173787,67,72,63,56,72,32,63,4
5859988,42,52,47,11,13,84,44,2
9224986,23,69,22,42,9,27,36,2
9633166,83,41,63,50,88,87,64,4
6197702,45,37,79,17,25,64,43,2
6345149,54,55,97,78,44,35,57,4
8987836,47,40,96,90,96,61,59,4
9699906,69,38,24,21,57,94,53,4
6721176,27,43,81,81,34,58,43,2
8111989,31,34,16,27,44,22,27,2
8125579,34,39,7,47,22,93,41,2
6796748,6,38,29,79,91,74,36,2
6906591,58,31,15,46,36,29,41,2
7549717,41,45,17,7,23,63,36,2
6999193,31,36,9,81,62,35,35,2
7851903,56,40,8,53,38,11,43,2
8718177,37,37,57,52,10,52,41,2
5529699,44,41,99,38,50,54,50,4
6375407,84,68,65,59,26,12,66,5
6393231,56,48,0,22,54,19,43,2
7187593,31,45,9,65,12,51,35,2
7009903,50,44,86,15,57,90,52,4
9519781,61,64,9,57,19,67,53,4
9793851,55,26,18,6,24,20,31,2
6661207,32,54,22,95,54,8,42,2
6711298,54,32,69,87,11,24,47,3
7975497,83,33,82,46,48,30,57,4
9558332,57,60,1,78,99,3,52,4
5076350,52,51,86,85,23,34,54,4
6268389,34,67,68,28,58,14,44,2
9704380,48,55,18,86,10,61,45,3
9798350,68,59,28,50,39,6,53,4
7883658,62,39,71,88,36,19,54,4
8542350,73,65,50,10,33,53,59,4
8681813,34,73,11,64,29,22,45,3
7827853,46,42,92,9,16,83,47,3
8707298,57,29,52,29,44,5,40,2
9077666,65,47,54,49,19,80,55,4
9870150,32,59,38,78,90,3,46,3
7355288,57,58,58,85,96,9,60,4
8102559,35,38,52,79,86,82,46,3
9091350,56,25,85,63,74,14,49,3
9815192,44,34,36,52,41,58,39,2
5923828,57,57,37,39,81,82,55,4
6635070,65,50,51,97,40,30,56,4
8155296,16,33,78,53,56,77,36,2
8159143,43,48,85,56,69,24,51,4
5785268,34,66,70,7,10,95,43,2
7171063,74,55,4,8,69,75,57,4
7845191,61,60,3,55,25,0,46,3
9879121,35,41,98,96,88,17,51,4
6619325,58,53,96,10,1,89,52,4
7765992,20,45,43,54,80,39,39,2
9326562,57,35,66,80,97,0,47,3
9406739,53,43,97,84,25,37,53,4
5842076,56,66,55,97,83,36,61,4
6052101,47,66,36,2,54,22,47,3
6207342,55,51,44,15,42,15,47,3
6065793,33,62,2,95,12,55,48,3
7280724,67,55,29,7,58,75,53,4
7688863,34,24,41,20,74,42,31,2
8451346,97,52,46,88,88,91,77,6
9348032,24,36,52,29,87,74,41,2
9351583,36,61,72,81,35,60,53,4
6039228,51,29,37,40,10,76,39,2
6491388,72,52,94,52,50,14,59,4
7671314,57,69,76,49,84,2,57,4
8503450,58,58,31,6,77,74,56,4
5684787,17,54,30,73,0,21,38,2
7345829,43,62,4,72,76,6,52,4
8599553,31,77,54,40,88,98,60,4
9110951,12,72,8,50,55,35,41,2
7898402,52,56,6,33,27,43,44,2
9271373,61,39,36,47,37,4,39,2
9590131,21,36,53,60,71,21,34,2
9696307,71,54,25,49,66,82,59,4
5796272,41,40,32,89,65,19,44,2
6103900,45,44,61,20,32,41,43,2
8931695,51,57,82,52,33,19,49,3
6439911,44,62,47,15,43,86,55,4
6728731,34,49,14,53,32,20,34,2
7577438,44,40,73,4,83,6,41,2
6484955,45,42,57,85,12,79,50,4
7059213,51,47,97,52,12,27,45,3
8936033,67,28,69,89,66,1,49,3
9828087,23,48,19,97,99,66,49,3
8091940,87,34,12,72,68,83,57,4
8440288,42,47,84,14,68,21,43,2
8643601,42,76,27,69,96,9,58,4
5914271,44,17,43,41,85,55,42,2
8569899,27,48,84,73,62,49,50,4
9223448,51,43,21,12,29,70,40,2
6269651,78,43,5,95,76,39,61,4
6372129,61,49,83,95,91,53,64,4
7459119,36,46,10,65,58,49,44,2
7894856,56,69,92,36,87,80,63,4
5364162,67,63,63,78,61,59,66,5
5407676,37,52,30,66,21,39,40,2
7176071,83,70,77,37,99,13,69,5
7855047,30,47,71,7,92,27,42,2
7977644,96,57,48,93,17,46,67,5
8392479,55,55,45,62,81,17,54,4
9305136,66,45,68,50,31,28,49,3
9658936,39,39,66,46,86,28,43,2
7034375,64,49,34,97,11,23,51,4
8683816,96,51,89,34,17,67,65,5
9240431,94,42,40,18,97,28,59,4
9711294,89,53,71,18,14,97,63,4
5347215,50,42,98,92,26,53,54,4
6723787,81,77,80,25,20,98,71,5
7618452,47,60,93,27,20,45,49,3
5431599,36,46,45,97,12,7,41,2
6379923,41,14,81,76,84,37,41,2
7115691,37,61,20,33,80,50,44,2
7431974,57,59,77,17,97,50,60,4
7940729,70,62,59,24,26,67,59,4
8074016,63,68,93,98,57,13,65,5
8265874,62,51,17,63,42,74,54,4
9455931,24,40,77,98,22,50,38,2
5298739,37,52,55,0,37,57,42,2
8843477,54,36,76,34,88,86,52,4
9166372,31,45,78,97,17,57,45,3
5238523,58,80,57,52,32,17,60,4
6115314,20,47,29,89,21,80,41,2
7888963,47,46,16,96,75,96,58,4
9719777,56,29,64,63,46,90,50,4
7229731,40,56,29,58,68,28,47,3
7611571,50,59,37,45,49,76,52,4
8922399,10,32,9,79,96,33,33,2
5691120,37,71,41,93,22,11,47,3
9001795,28,50,18,48,88,61,41,2
9850425,47,51,92,98,38,86,57,4
6673043,35,29,23,51,14,63,30,2
7151703,52,65,43,87,67,56,64,4
7849007,74,59,42,28,29,68,59,4
7310724,70,73,30,13,57,47,58,4
7377308,65,46,13,68,36,7,49,3
9287737,81,49,53,63,3,39,55,4
5566624,32,28,87,60,67,33,39,2
6027570,78,43,28,69,87,74,59,4
7616880,36,55,43,13,25,52,39,2
6411706,76,63,44,78,69,91,70,5
6727085,81,62,2,74,15,79,60,4
8494192,39,63,28,79,33,4,48,3
9786612,68,59,55,25,74,48,57,4
6130984,27,68,6,65,21,78,46,3
7479954,79,44,66,76,1,48,56,4
7826837,74,50,63,19,87,36,54,4
8080222,33,28,68,92,17,47,36,2
5292601,25,44,41,95,46,98,45,3
8589204,45,43,75,45,46,47,47,3
8777539,46,60,31,17,58,60,46,3
5037102,25,65,69,36,79,57,49,3
5198724,43,52,57,50,22,5,43,2
7306810,49,41,8,21,4,26,35,2
7805098,64,40,39,30,28,27,42,2
7177434,43,60,59,62,81,20,53,4
7406752,11,56,35,85,19,11,32,2
8264189,50,61,47,13,7,83,48,3
8895809,21,33,68,30,30,3,27,2
5666748,57,53,85,90,1,49,55,4
5688602,65,40,49,61,57,92,58,4
8122915,56,55,8,73,68,59,57,4
8381528,26,40,15,41,73,96,37,2
5867779,78,69,12,89,34,66,67,5
5969513,40,64,88,86,89,64,61,4
6908862,35,35,47,79,66,91,45,3
8721277,61,65,67,69,2,87,63,4
5444227,59,68,27,59,24,35,55,4
8457224,47,58,51,39,43,22,47,3
8825828,55,35,68,35,19,29,43,2
6659834,43,56,17,84,50,9,46,3
7534415,51,76,92,26,55,23,59,4
9232508,32,46,54,77,88,22,44,2
5736147,44,40,99,21,94,8,44,2
7865884,56,67,99,34,23,19,55,4
7925213,49,35,88,13,92,3,47,3
9371527,77,49,72,78,98,59,70,5
6021460,44,35,70,53,56,65,45,3
7550080,41,25,12,92,14,42,32,2
7718229,31,60,11,93,86,92,53,4
8196338,53,63,27,70,89,21,55,4
9394522,52,48,95,79,75,68,58,4
9916400,5,20,91,60,93,88,37,2
6342577,50,68,28,13,74,47,50,4
7184376,37,50,17,12,46,29,36,2
8048889,49,65,68,85,83,10,57,4
9779422,61,51,47,1,49,67,52,4
6858297,54,47,11,28,61,55,48,3
7047118,70,58,0,96,82,87,65,5
7808993,36,50,32,33,9,40,37,2
9181170,31,56,24,47,59,81,47,3
5381063,62,32,57,62,18,25,40,2
9182555,26,59,88,8,54,88,46,3
9353298,18,56,76,94,94,69,51,4
5509311,75,66,5,14,79,20,56,4
6956788,42,54,91,44,91,84,58,4
7935378,45,73,88,0,63,66,58,4
9702071,47,60,51,60,85,62,55,4
7153151,75,58,72,37,34,78,62,4
8405530,36,55,27,6,58,75,45,3
8681701,66,43,33,69,77,10,54,4
9339731,34,59,47,7,69,43,45,3
5926309,50,45,51,2,24,51,43,2
9072521,75,33,21,79,34,9,49,3
9392655,76,62,30,90,98,13,64,4
9956562,74,64,0,87,28,20,55,4
5108403,97,38,81,0,96,13,61,4
7268697,65,36,31,55,93,17,53,4
7317673,91,56,0,90,21,97,66,5
9183877,58,66,0,21,30,13,43,2
5200022,59,40,55,70,43,35,49,3
5437964,62,44,17,86,56,56,55,4
7389239,44,55,15,79,21,31,43,2
8320954,43,37,49,2,54,89,44,2
5306205,58,52,79,33,29,72,56,4
7949816,46,68,0,82,19,52,48,3
8865971,64,41,1,52,56,63,50,4
9933447,65,55,3,63,88,55,57,4
5769963,69,58,86,73,80,30,62,4
6273683,64,51,22,66,75,20,56,4
8197855,27,39,0,74,18,54,34,2
8329754,72,43,77,23,69,43,55,4
5152155,66,45,98,68,6,36,55,4
5975661,24,57,41,17,79,65,40,2
9676131,50,57,50,2,88,31,50,4
5362422,93,28,20,87,54,72,57,4
8179952,54,39,80,20,14,27,41,2
9108365,27,60,88,19,55,78,46,3
9519900,11,64,43,68,99,56,48,3
5679176,63,70,22,6,16,7,51,4
5805723,39,57,83,94,0,3,48,3
7481749,63,52,15,8,84,2,49,3
5880182,62,64,91,35,39,3,59,4
7694986,37,62,24,85,73,65,52,4
9471927,55,30,49,54,59,0,38,2
5761434,73,21,6,82,45,58,44,2
7049332,54,28,86,77,60,88,56,4
8067912,30,53,43,8,0,87,37,2
9079756,72,35,48,18,0,20,38,2
9194935,98,49,64,71,62,22,68,5
9519926,59,42,70,47,62,18,49,3
9713175,75,35,1,82,96,88,55,4
6093060,83,46,78,21,43,93,60,4
6610180,43,76,86,78,54,44,65,5
6635406,22,55,83,33,53,56,45,3
8776593,92,69,96,8,37,88,73,5
7177599,27,63,26,43,34,58,43,2
9012018,24,49,10,74,87,34,40,2
9258737,31,34,20,94,2,31,35,2
7387188,49,63,8,35,95,82,55,4
8839657,34,48,63,96,27,91,50,4
9080875,24,47,79,47,25,76,38,2
9533049,87,60,66,41,71,28,65,5
6038791,59,66,0,94,17,24,50,4
7639568,16,64,99,1,76,58,43,2
8390672,36,55,23,6,96,73,49,3
9933310,24,33,94,79,20,26,35,2
6274161,20,55,59,11,62,89,42,2
7305269,20,47,45,15,42,0,30,2
9702211,63,48,75,38,87,13,56,4
5529242,93,54,31,51,78,39,65,5
6387593,41,59,38,30,85,61,49,3
7758620,39,35,68,64,32,3,40,2
5940941,14,38,91,66,28,48,32,2
6041837,21,42,14,32,23,53,30,2
7971534,48,45,14,14,53,23,37,2
8492537,56,55,2,81,83,95,57,4
5136623,66,42,26,92,29,46,53,4
7742913,29,41,34,72,25,57,41,2
8362481,14,38,53,47,34,14,28,2
5047174,28,54,55,28,88,44,44,2
5515214,60,56,3,84,47,18,53,4
6494380,42,59,92,59,12,48,53,4
8018815,58,50,7,71,49,5,47,3
6274306,61,66,17,46,3,89,54,4
7939044,28,30,91,16,40,3,32,2
9271274,68,19,85,11,83,29,46,3
5089948,66,31,52,33,85,15,43,2
6164297,30,54,12,11,77,20,36,2
7276607,31,52,87,42,65,18,44,2
8925236,54,29,88,37,62,25,44,2
5328765,78,34,85,74,81,4,59,4
5581059,67,49,62,35,47,69,57,4
6306925,73,55,61,72,20,22,58,4
7161048,69,26,21,23,61,37,40,2
5301720,37,39,94,72,56,36,48,3
5597810,37,39,86,40,66,7,37,2
6109798,32,41,95,7,97,41,42,2
6827290,43,40,89,86,88,0,50,4
8403155,59,58,55,22,77,7,51,4
9964737,59,49,49,78,55,92,61,4
6505135,71,59,95,13,10,45,58,4
7207956,21,67,0,75,55,2,41,2
7682495,58,54,24,39,47,86,51,4
8537280,58,49,3,20,39,74,44,2
6105386,26,36,21,21,68,23,31,2
6211356,58,54,10,88,77,55,56,4
8339423,38,54,38,85,63,85,53,4
9861969,74,68,54,42,81,50,64,4
6503249,33,33,35,61,45,28,36,2
6780579,34,31,33,1,21,51,28,2
7053952,47,40,63,81,0,93,47,3
5701092,57,72,51,9,50,32,56,4
8182061,59,59,93,59,49,27,61,4
8591440,27,44,9,49,99,18,40,2
5407077,65,75,19,47,77,34,57,4
7652624,28,48,98,50,11,83,44,2
8115396,59,53,95,65,52,14,56,4
8306281,75,53,35,94,4,74,57,4
6139896,34,73,6,62,22,97,51,4
6163166,63,33,20,86,35,40,46,3
6559955,89,53,50,44,61,39,61,4
8876005,49,55,90,92,17,82,59,4
5683593,29,51,86,8,44,95,43,2
6125344,16,72,22,11,65,10,38,2
6528612,75,40,97,72,29,68,57,4
8559807,45,40,59,71,39,37,45,3
6020160,42,75,1,65,13,1,46,3
6089083,57,47,73,22,42,55,52,4
9429160,42,62,42,60,40,65,51,4
5935011,64,61,15,92,35,60,55,4
9845342,63,55,7,9,34,81,47,3
9879489,31,57,96,60,37,31,50,4
6833824,70,47,8,32,20,53,48,3
8589485,57,56,91,32,45,13,50,4
9114534,28,50,32,49,93,74,48,3
5121544,28,36,87,62,6,0,37,2
5527792,52,17,89,35,52,83,46,3
6895658,89,56,15,83,86,58,70,5
9465793,87,47,86,53,58,57,68,5
5433655,81,63,66,48,17,16,59,4
7568898,44,64,12,92,76,22,49,3
9693827,84,43,95,26,28,11,56,4
5452101,32,43,4,15,67,72,38,2
5784791,2,32,53,41,8,26,23,2
7044472,85,69,14,0,77,20,63,4
7482545,44,62,29,40,82,35,52,4
5302985,40,56,84,45,61,6,48,3
5919736,37,46,68,10,75,45,41,2
7657171,85,41,53,16,75,80,56,4
5242733,46,40,26,34,76,10,37,2
7408895,62,37,89,25,88,66,53,4
8018408,51,70,56,9,56,20,54,4
5403979,69,55,10,91,26,48,51,4
6766022,65,46,42,47,7,85,55,4
7489449,59,40,34,42,80,95,51,4
8551943,18,50,91,35,39,51,38,2
5549751,59,50,96,88,18,59,60,4
6184865,76,64,57,88,94,22,67,5
7464028,74,39,52,61,66,51,57,4
7561868,48,43,38,10,66,41,43,2
5414518,39,50,67,11,12,91,47,3
6604765,23,26,31,63,6,81,28,2
8105060,83,67,14,8,38,82,61,4
5253388,42,30,35,33,42,35,35,2
7056684,39,22,98,41,99,92,44,2
7138720,26,50,30,80,80,37,46,3
9351840,33,32,77,22,80,26,37,2
5405526,44,37,18,77,47,7,42,2
5825301,53,45,25,43,63,23,46,3
9184828,36,42,70,53,64,56,49,3
5277877,17,56,84,17,66,65,41,2
8446014,12,50,1,16,11,22,24,2
8790551,45,56,68,68,97,44,53,4
7071529,61,47,41,80,45,89,55,4
7311040,56,59,36,36,15,30,45,3
7976700,46,59,88,46,12,80,54,4
8013844,8,65,74,26,34,27,38,2
5241435,34,35,89,30,6,28,38,2
6120711,67,62,12,74,28,12,51,4
6688050,70,17,47,50,20,60,44,2
9686586,50,41,2,58,94,65,48,3
7947718,23,56,92,65,9,67,42,2
9216482,57,46,72,49,83,94,60,4
9318091,33,63,6,67,61,66,49,3
6904029,59,44,88,48,44,72,52,4
7232047,43,53,22,50,35,87,49,3
7531947,55,42,57,27,35,62,48,3
8484789,28,48,11,80,91,76,47,3
6768954,58,47,77,83,74,84,61,4
7413717,54,55,93,75,48,31,56,4
7476010,45,36,53,68,44,43,44,2
8782466,18,27,3,37,3,41,24,2
6960120,11,68,87,13,86,73,48,3
8026808,73,65,84,27,41,77,68,5
8709239,46,35,56,14,2,67,38,2
9294562,35,37,51,29,46,1,35,2
8182435,48,36,54,3,43,43,41,2
8609327,25,70,76,79,26,92,54,4
8739498,16,57,11,74,49,92,42,2
9143371,80,43,87,72,5,11,54,4
7095635,20,47,97,67,6,14,38,2
9083169,56,51,54,0,24,53,43,2
9609627,56,33,29,72,93,79,53,4
7893845,39,53,50,99,27,12,46,3
8291258,42,70,50,44,94,18,56,4
8372855,44,23,44,4,47,37,34,2
9003778,42,67,67,14,4,24,48,3
5408867,32,43,33,22,41,23,34,2
5629343,55,45,45,88,43,16,49,3
6904519,52,46,71,49,10,26,45,3
6466887,55,58,68,71,88,80,63,4
6544618,67,50,34,95,15,16,52,4
7594261,52,46,81,1,62,38,50,4
8272229,56,46,8,72,85,6,49,3
5180219,6,44,24,46,22,67,30,2
8709467,52,30,91,53,58,85,54,4
9669084,57,30,81,46,70,59,48,3
5935582,61,41,72,43,12,81,53,4
8038260,25,75,89,92,97,90,68,5
8608677,32,34,93,18,4,19,28,2
6643089,35,29,88,62,98,54,44,2
7036074,62,66,69,56,66,3,58,4
8097718,67,52,99,36,6,44,57,4
5783243,44,35,59,48,0,97,46,3
7012245,52,60,56,84,69,1,54,4
9929899,73,54,96,2,19,25,53,4
5474817,64,24,93,73,33,55,49,3
6110011,58,57,34,71,1,98,54,4
6159885,23,42,90,31,63,93,46,3
9177677,40,57,35,74,33,35,48,3
6591820,66,56,74,27,72,84,63,4
7033208,14,50,39,87,10,7,31,2
7180139,4,62,73,80,91,52,45,3
7843586,40,86,41,84,34,89,61,4
7999656,54,64,62,20,83,16,53,4
8641645,76,45,99,91,14,56,62,4
9524297,67,67,23,14,54,52,58,4
9633799,82,59,64,12,26,92,65,5
6502659,36,50,78,53,44,88,51,4
8888685,65,35,20,60,3,70,44,2
9827932,31,56,2,94,82,80,52,4
9897067,21,45,81,59,16,80,42,2
5703669,46,69,5,37,62,50,51,4
7861769,60,78,33,37,93,97,69,5
8743004,26,32,14,53,0,95,37,2
9663449,72,76,52,30,82,84,68,5
6597876,63,28,70,86,93,43,52,4
7220637,25,44,10,13,91,34,34,2
