enrolment_id,total_interaction_percent,total_attendance_percent,survey_rating_percent,satisfaction_rate_percent,is_satisfied
9865555,70,49,70,70,1
5049937,56,69,99,55,1
8331426,44,69,70,48,0
8507461,67,51,62,45,0
5610970,47,52,90,52,1
7379806,85,53,96,66,1
8141420,74,45,73,56,1
9483264,67,75,74,60,1
5512326,52,30,39,38,0
6354031,44,38,94,55,1
9233060,8,56,80,65,1
5315705,88,44,97,77,1
9119589,41,43,88,62,1
9141839,59,62,82,64,1
9702773,59,58,85,45,0
5043108,66,56,76,53,1
6422527,70,30,58,42,0
7397777,34,32,64,46,0
7609807,47,38,89,65,1
7068236,42,40,76,80,1
7288030,71,32,80,82,1
8295626,47,54,84,63,1
5599661,95,64,89,59,1
6392835,49,40,52,52,1
6729499,21,55,41,40,0
6861553,39,57,28,35,0
6029253,42,42,54,40,0
7966923,50,64,89,63,1
8329199,81,56,58,56,1
6153199,53,50,95,77,1
6686286,9,43,79,47,0
6873185,27,53,49,41,0
6923813,71,44,75,53,1
6630574,65,38,54,46,0
7063089,34,59,59,53,1
9283797,73,52,78,60,1
6260012,66,39,54,52,1
6700812,69,50,85,71,1
7648949,14,26,57,50,1
8563327,35,54,82,68,1
6383130,51,52,66,50,1
6976340,55,61,72,56,1
7028407,54,54,76,66,1
7429528,46,41,90,52,1
5080752,34,63,68,37,0
5543567,48,52,82,69,1
5713511,60,20,70,56,1
5743595,49,45,31,31,0
6243274,70,46,75,71,1
7199250,31,48,73,77,1
8221200,78,54,73,57,1
5860515,33,35,69,53,1
6806876,52,73,83,64,1
8474975,62,41,83,72,1
6367050,54,52,78,54,1
6567846,5,48,73,66,1
8742958,86,43,73,52,1
6197002,23,60,61,59,1
7120572,92,57,52,63,1
9241721,52,50,55,49,0
5870382,38,71,67,56,1
5885630,85,57,80,63,1
9985403,41,58,69,39,0
5190506,70,67,55,57,1
5764884,37,41,95,67,1
6765116,51,76,71,59,1
7990237,24,61,77,43,0
5813419,53,60,66,74,1
7853452,60,60,46,38,0
8290313,21,76,96,52,1
6673986,44,37,56,56,1
6779175,68,68,74,60,1
7458743,60,50,96,70,1
5092451,60,51,74,62,1
5687724,37,38,92,73,1
7940987,46,66,58,52,1
5624050,74,40,55,67,1
7316990,70,46,63,50,1
8952371,43,43,97,71,1
9320232,31,50,75,53,1
5816599,43,62,62,58,1
8389409,16,20,95,65,1
9956483,70,63,81,63,1
9987526,80,33,63,67,1
5953332,41,56,100,50,1
6276850,91,58,80,76,1
8726123,40,35,89,61,1
9299808,52,45,75,52,1
5752865,35,60,96,64,1
7997355,49,20,72,70,1
8332659,38,62,97,61,1
6318317,11,40,95,55,1
7845112,60,48,73,61,1
9009962,62,56,80,65,1
6045706,33,44,62,56,1
7599580,32,46,91,49,0
8856861,16,45,84,57,1
7785480,30,53,74,68,1
8507594,88,46,78,62,1
9097677,35,60,58,62,1
5754463,54,35,57,37,0
6609956,72,64,60,52,1
6844910,44,78,89,63,1
8839687,90,51,74,63,1
5540347,67,44,64,61,1
5776128,70,56,98,70,1
7027761,53,40,97,63,1
8297779,67,40,84,57,1
5795877,98,48,63,57,1
8366592,30,54,92,61,1
8795452,44,56,80,48,0
7801787,88,52,79,62,1
8918789,47,43,54,34,0
9466912,68,53,62,74,1
9916884,33,49,75,45,0
6991969,66,56,85,55,1
9357645,46,68,79,52,1
9718535,57,42,89,67,1
6512245,66,49,94,68,1
8230842,76,19,71,60,1
9026943,58,50,70,60,1
5572098,32,65,61,47,0
6878278,52,63,99,77,1
7512292,80,33,28,23,0
9292292,48,49,80,72,1
5319992,67,77,99,71,1
6855933,29,56,94,61,1
8889908,81,60,74,63,1
9215325,49,47,87,70,1
6888300,77,60,91,59,1
7346958,50,51,58,67,1
8560459,34,42,72,56,1
8971820,41,60,97,71,1
6684627,33,52,71,53,1
8351705,59,45,82,62,1
8761705,56,35,54,41,0
9912835,46,42,95,68,1
5136497,52,42,54,66,1
7140770,38,30,75,60,1
8288091,45,61,66,57,1
5358745,28,49,85,69,1
8304500,38,39,77,63,1
8659161,78,56,95,69,1
8705628,56,35,95,57,1
7931833,13,39,68,58,1
8541651,42,46,59,55,1
9538852,47,39,78,67,1
5165528,52,27,89,73,1
5828592,90,55,46,39,0
7467128,63,55,86,72,1
9878848,68,49,72,53,1
6245373,55,64,72,56,1
8299567,64,48,75,77,1
9609646,26,62,90,58,1
5299263,78,57,96,74,1
7054405,77,64,68,48,0
8265775,32,23,73,53,1
9485870,57,28,83,74,1
5860060,28,42,41,33,0
6661446,62,33,97,73,1
7876542,31,56,92,63,1
8759121,41,35,54,45,0
6043349,32,63,68,61,1
8104077,67,55,86,56,1
9522896,67,67,97,55,1
5898382,77,53,73,51,1
6180839,46,48,72,60,1
6587224,36,72,42,39,0
7712141,57,31,60,56,1
6214768,38,49,87,80,1
7133852,75,55,63,40,0
8404739,25,54,81,72,1
8528779,61,64,86,64,1
5889014,84,51,65,51,1
6589012,51,38,80,62,1
8923076,54,39,89,72,1
5010720,47,62,50,62,1
6187492,46,48,75,55,1
7848604,19,41,87,60,1
9367440,39,47,65,45,0
7422452,22,41,91,79,1
9311033,31,64,81,73,1
9609372,38,38,79,56,1
5050099,68,59,61,63,1
7314271,70,55,71,65,1
9103023,56,54,83,71,1
7301661,45,47,64,61,1
7700175,73,56,63,65,1
8484096,61,36,99,73,1
9728672,19,41,92,74,1
5972663,43,48,79,59,1
7183628,52,36,97,67,1
7916827,46,70,56,43,0
9439265,47,45,45,35,0
5866614,69,56,72,48,0
6653769,65,29,70,58,1
7911561,90,51,62,54,1
7928574,24,64,94,56,1
6071044,13,45,55,46,0
6191826,85,55,77,74,1
8776660,50,51,85,50,1
6583444,49,54,73,65,1
6915006,61,59,78,55,1
7244657,52,33,50,46,0
8191697,77,53,60,53,1
6035339,54,42,92,70,1
7282359,36,83,47,58,1
7925396,45,40,76,39,0
9632823,88,60,62,48,0
5248967,45,47,75,46,0
8568219,73,29,81,58,1
9131857,79,22,92,72,1
5511894,16,58,56,47,0
5906269,51,57,40,44,0
7206742,68,70,92,68,1
9161368,48,57,97,44,0
7184729,7,43,65,49,0
9817175,67,25,95,63,1
9967185,32,52,100,66,1
7942947,43,42,72,55,1
9374724,50,74,71,63,1
9580041,29,42,97,71,1
9956279,23,38,52,44,0
5928718,82,64,88,64,1
6681452,75,57,94,65,1
6784394,72,42,67,60,1
6480564,67,40,89,74,1
8161346,89,55,79,61,1
8561186,55,53,97,95,1
5521649,49,54,72,48,0
6613144,42,45,43,39,0
8619429,33,49,91,64,1
5222874,54,62,74,50,1
5693411,69,38,79,63,1
8875716,72,46,91,81,1
9135423,71,69,84,64,1
5005023,86,40,88,78,1
5885361,34,57,72,50,1
6964203,50,64,75,69,1
7148293,36,43,67,61,1
7414979,40,58,74,59,1
7480844,28,44,94,81,1
9239333,58,52,86,55,1
7087350,84,50,66,52,1
7224229,56,48,81,47,0
7896069,17,67,79,71,1
5016108,7,58,69,50,1
6496441,72,59,84,57,1
8717416,56,62,55,36,0
9818119,45,59,80,66,1
6838296,72,44,91,63,1
7413945,62,64,70,58,1
7673968,32,44,94,58,1
9524427,51,50,80,67,1
6653635,45,43,82,52,1
7868809,12,48,86,68,1
9753710,32,66,48,60,1
5476156,25,31,96,71,1
6412582,40,46,47,31,0
9173079,50,36,88,63,1
6197090,56,70,81,64,1
6388237,39,50,51,38,0
9143160,83,47,54,54,1
9383553,15,61,76,48,0
7463988,74,62,56,44,0
8025094,70,66,77,43,0
8755110,44,50,80,44,0
9268881,61,61,85,52,1
5378071,26,49,72,64,1
7815845,59,58,75,63,1
8740928,48,58,80,72,1
9648270,75,61,67,58,1
5515451,82,53,62,54,1
5556942,72,45,61,54,1
6796618,56,57,70,41,0
9061725,71,57,88,65,1
5083405,60,49,60,45,0
5356029,50,44,70,56,1
6409129,43,52,80,61,1
5448032,27,48,65,66,1
6871134,91,58,64,40,0
7985523,54,28,97,56,1
5529747,69,61,93,72,1
5804692,26,81,77,59,1
9208737,23,56,67,46,0
6829636,77,51,68,58,1
8744619,75,65,65,47,0
9144193,53,36,95,70,1
7106888,20,46,90,75,1
8355892,32,53,81,47,0
8626460,22,35,86,50,1
6171023,37,42,78,67,1
6634757,26,67,67,40,0
7208867,60,40,54,44,0
9244280,47,39,70,65,1
7091592,59,59,55,59,1
8647666,23,32,46,45,0
9806671,51,53,69,61,1
5809835,49,39,91,73,1
7082539,36,50,92,76,1
7713087,42,49,70,50,1
7990105,85,40,48,49,0
6125935,45,55,96,61,1
7581352,40,41,67,59,1
8261263,39,51,68,67,1
8822634,81,50,81,57,1
5124523,85,46,77,55,1
6159119,24,73,91,67,1
9359823,27,38,64,62,1
7464058,74,54,72,53,1
7647975,43,41,80,58,1
9298593,42,42,53,51,1
5003762,36,53,70,68,1
7434878,15,53,82,73,1
7691632,50,32,96,82,1
9878509,61,44,88,76,1
6083573,11,55,69,57,1
7182473,76,61,98,51,1
7810888,45,36,77,73,1
9770675,41,51,94,58,1
5146351,53,41,52,49,0
8237534,66,45,49,51,1
9359325,42,39,87,67,1
9994554,43,58,83,58,1
5148567,10,56,83,59,1
6031258,25,55,64,61,1
6780583,66,76,88,70,1
7526942,87,53,61,52,1
8051749,52,54,92,59,1
9198779,21,36,95,62,1
9276466,45,29,52,46,0
5019188,19,61,75,60,1
5637205,34,63,79,69,1
6244427,84,61,92,62,1
7217859,47,52,100,60,1
7200206,13,45,80,53,1
7273915,90,54,70,33,0
8024377,27,34,87,69,1
8118822,50,37,71,72,1
6519772,48,69,75,73,1
7299953,56,48,54,52,1
9179078,63,39,77,49,0
7738146,8,42,83,58,1
7776974,59,76,59,59,1
8712071,26,70,95,53,1
9070437,58,50,86,67,1
9729646,54,57,82,56,1
9847337,31,46,76,54,1
5714148,52,47,84,54,1
6570582,77,44,77,63,1
8230758,17,51,65,64,1
5208853,35,63,60,41,0
5556468,37,71,81,63,1
6036096,63,33,55,24,0
7015705,8,39,46,38,0
5077222,89,54,81,49,0
6027912,11,51,80,76,1
7785656,26,48,97,85,1
8656212,30,80,59,54,1
6009772,73,24,65,47,0
8305435,8,60,94,80,1
8418940,48,44,97,63,1
5282809,77,54,65,45,0
6961751,27,87,52,40,0
8898954,35,37,96,58,1
8574723,70,55,65,44,0
9000005,38,42,84,52,1
9799899,46,41,73,53,1
5925306,27,42,79,55,1
7688300,63,32,89,67,1
8391514,14,48,60,54,1
8475379,70,42,63,79,1
5521253,20,49,89,60,1
7113909,43,33,73,58,1
8451451,51,44,60,57,1
8707521,62,28,99,75,1
5261353,68,48,91,70,1
8452630,25,27,51,49,0
8869177,48,16,94,52,1
9723650,18,61,98,77,1
5523805,32,43,74,58,1
6924104,36,44,67,45,0
8075637,72,36,90,60,1
9833764,47,48,93,67,1
5087559,63,52,77,67,1
5248143,92,42,66,70,1
8081261,32,60,98,70,1
5902092,70,21,57,49,0
6302984,94,50,81,62,1
6921695,38,44,82,68,1
8353711,81,63,93,53,1
5577948,22,69,100,74,1
8418876,76,56,99,75,1
9229460,48,47,94,66,1
9742851,67,56,87,60,1
5089257,75,68,86,61,1
6453501,57,37,52,42,0
9343826,6,44,85,72,1
8027204,38,63,77,52,1
8907134,38,61,64,54,1
9082709,62,38,80,40,0
9961229,58,66,71,62,1
7499334,41,35,98,71,1
8518672,52,59,67,45,0
9564359,30,49,60,67,1
5807158,82,57,96,73,1
6360155,55,37,76,60,1
8322451,51,53,51,41,0
8867512,69,45,51,56,1
5262864,25,33,98,68,1
5328151,25,43,85,52,1
5999160,53,44,71,45,0
9139968,66,61,63,56,1
6328304,47,53,91,56,1
7335081,60,31,67,54,1
9130770,34,69,95,75,1
9282343,25,56,80,74,1
8359891,75,61,87,86,1
9337339,54,56,54,50,1
9577621,69,18,86,68,1
6002600,33,41,64,53,1
6780362,62,53,68,59,1
9715822,67,33,85,69,1
7083007,17,62,71,55,1
9348560,61,43,90,62,1
9603707,24,28,83,50,1
5847175,56,44,97,64,1
7257077,72,58,78,72,1
9727067,76,54,83,70,1
6831130,69,35,91,71,1
6917999,57,51,90,69,1
7405715,74,38,70,49,0
7039060,86,34,73,53,1
8147551,46,24,80,64,1
8901375,44,49,77,50,1
6238749,45,68,58,49,0
6327537,86,49,73,64,1
7227258,63,45,69,53,1
7493536,32,33,81,55,1
8836840,73,45,53,38,0
8858937,84,58,65,38,0
9441110,39,73,78,64,1
5438509,3,76,58,46,0
7781368,56,51,86,53,1
8454674,58,32,99,63,1
5906210,65,46,81,58,1
7583240,74,22,59,50,1
7958033,57,52,84,62,1
9538429,32,50,50,56,1
5338530,43,49,41,47,0
6149338,51,73,61,49,0
9101382,46,60,94,52,1
9121072,70,33,84,57,1
5421127,68,43,74,62,1
6081326,92,44,92,58,1
6278361,40,50,32,34,0
7245723,69,47,50,51,1
8384961,27,56,92,73,1
8987179,61,55,81,58,1
9406732,56,79,91,47,0
6513920,62,25,73,66,1
7771375,40,68,100,64,1
9131501,31,22,83,70,1
7116468,46,52,95,73,1
7762938,49,46,81,62,1
8241728,84,41,69,60,1
6045815,79,46,82,76,1
7247648,45,31,50,46,0
8217945,22,44,56,47,0
9709409,77,47,59,49,0
5102681,82,68,99,64,1
6166605,40,65,80,66,1
9004691,35,59,85,68,1
9958007,48,37,38,41,0
7126773,29,27,78,63,1
9134394,64,56,62,50,1
9712633,70,42,68,66,1
7797886,54,35,93,69,1
8173220,54,43,98,68,1
9969077,60,38,62,37,0
5125390,22,73,84,70,1
6765725,57,49,83,67,1
8267189,87,42,77,69,1
5038433,31,24,83,56,1
6878890,55,75,97,77,1
7203845,56,54,88,58,1
5694032,42,67,40,44,0
6286168,18,26,90,65,1
6351410,23,31,90,62,1
8756033,56,41,66,67,1
7437846,70,19,49,39,0
8620449,13,55,65,63,1
8705127,52,44,97,73,1
5485453,64,31,89,69,1
7605809,34,54,43,49,0
9762384,53,55,78,54,1
5398479,33,53,93,72,1
5780348,57,46,97,72,1
7894751,91,48,60,44,0
8003793,9,70,93,68,1
5450598,22,32,69,52,1
5704875,58,52,82,64,1
7080687,56,48,98,66,1
7756034,47,65,69,61,1
6338368,45,29,100,70,1
6509226,51,74,91,68,1
6979301,80,52,69,47,0
8823196,40,61,86,64,1
5275154,40,75,91,80,1
6903462,81,48,77,57,1
8869497,21,33,99,81,1
5013761,46,30,39,45,0
5186642,93,70,85,63,1
6728535,55,56,85,62,1
5002992,6,64,50,34,0
6208904,50,45,75,59,1
6619542,60,37,64,44,0
5437582,62,63,83,79,1
5754358,20,40,86,60,1
7137876,66,39,73,52,1
8599686,59,39,67,51,1
6298749,86,30,84,61,1
8365155,37,39,74,64,1
8536884,32,36,56,50,1
5268804,25,54,99,67,1
6215816,42,68,96,60,1
9719263,72,42,93,60,1
5244567,42,38,96,57,1
5333704,22,52,91,69,1
5824888,52,38,54,52,1
8525105,53,85,52,38,0
5108838,40,64,73,53,1
6307961,59,46,91,55,1
8859522,73,59,82,57,1
8459390,32,35,95,58,1
9189277,39,34,73,55,1
9989645,51,50,96,54,1
5815121,82,62,57,44,0
7838159,28,51,66,35,0
8650303,37,52,93,66,1
9273668,89,57,66,54,1
5096599,67,63,98,72,1
5761581,50,56,99,55,1
6723683,67,31,47,52,1
8119599,80,38,95,56,1
5001074,65,31,63,60,1
7368652,64,40,61,61,1
8555979,98,47,100,62,1
8796613,18,26,66,26,0
5115423,33,59,100,61,1
7690422,38,71,83,60,1
8775071,39,43,95,73,1
9895448,31,70,99,55,1
5234814,34,40,99,73,1
8954415,68,57,95,67,1
9387782,25,34,85,71,1
5555682,9,74,76,68,1
7210690,54,67,84,57,1
8702189,74,43,64,61,1
6066295,81,50,86,67,1
6764723,56,54,81,75,1
7259673,68,43,59,38,0
8951738,47,53,80,68,1
7897176,67,35,83,54,1
7960665,56,60,77,50,1
9542665,37,60,94,78,1
7951938,64,53,68,40,0
8727659,16,40,71,73,1
9625085,47,36,59,37,0
5230563,51,41,62,48,0
5387973,65,32,91,68,1
7449549,59,40,74,55,1
5198148,64,51,88,70,1
5221381,44,25,74,60,1
7287609,82,38,95,67,1
7290158,67,40,64,41,0
5228113,13,53,68,47,0
6030759,22,48,61,55,1
6646461,63,37,63,41,0
7870094,63,34,63,49,0
6671877,91,41,85,43,0
7630881,41,39,87,51,1
8196778,14,43,78,49,0
9542556,52,47,62,51,1
6083786,63,47,61,48,0
6106722,79,73,72,40,0
9220508,55,43,96,77,1
9479411,33,64,91,63,1
5464271,49,41,56,49,0
7367914,51,55,57,59,1
7543296,44,55,56,34,0
5341543,85,63,51,37,0
6365112,20,82,80,68,1
6747527,26,37,73,63,1
5278032,76,52,86,61,1
5531281,49,63,50,56,1
8811995,67,41,78,54,1
6034767,95,68,49,45,0
7377880,85,54,68,43,0
7568525,4,71,82,58,1
6546418,47,38,72,38,0
8224109,12,38,75,47,0
8395237,7,66,46,44,0
9710671,37,64,74,57,1
5625128,24,50,81,65,1
7844268,91,55,82,64,1
8691164,42,53,57,52,1
9319139,25,42,91,56,1
5303296,89,36,73,52,1
9446552,62,65,76,52,1
9544792,49,42,71,79,1
5124558,42,44,82,53,1
5162229,60,74,56,52,1
7229125,53,26,100,76,1
7529678,86,15,98,59,1
5243431,73,62,73,65,1
7570893,63,65,87,39,0
8908281,62,23,85,53,1
8659892,33,53,52,57,1
9043669,33,51,89,65,1
9795803,54,30,43,43,0
6818304,58,64,77,44,0
7047636,66,70,64,64,1
8333920,84,36,95,83,1
7305230,28,54,98,62,1
7821458,78,33,62,47,0
8700325,46,50,62,52,1
9297603,44,26,68,60,1
6846763,24,40,69,51,1
7076259,90,61,82,62,1
7537192,25,50,74,68,1
8761651,96,43,74,63,1
6245791,29,40,92,68,1
6624673,62,71,86,71,1
6869872,77,53,87,53,1
8881351,64,56,92,70,1
5965609,34,37,93,77,1
6414797,58,44,69,46,0
8316534,82,37,59,50,1
9256764,83,57,88,64,1
6141772,28,69,94,72,1
6372631,32,39,89,49,0
6490381,77,44,42,39,0
7978106,65,57,53,49,0
5010567,38,29,91,75,1
5260890,22,20,84,70,1
7082645,29,46,92,62,1
5713137,41,42,82,65,1
6588791,76,47,93,87,1
8777260,73,45,53,65,1
6740491,55,42,70,66,1
7068964,44,61,70,58,1
9087493,39,70,77,47,0
5573710,30,46,96,58,1
6539476,57,42,87,61,1
7790864,85,61,95,65,1
9825626,54,37,68,43,0
6275409,58,43,97,53,1
8645410,71,45,75,65,1
8774133,37,46,90,70,1
9639467,87,57,94,62,1
5494701,52,46,92,68,1
6714928,50,30,81,57,1
9001986,64,60,76,56,1
9186837,45,67,45,38,0
6165615,45,61,61,64,1
6572976,47,71,38,26,0
8963734,52,65,65,57,1
9976657,30,56,100,60,1
5513366,28,46,59,53,1
5958684,31,59,57,53,1
6817404,53,34,66,43,0
9190172,68,51,72,61,1
5762685,33,50,62,52,1
6866197,80,38,96,76,1
8517279,52,66,65,56,1
8683560,35,40,70,66,1
5444099,93,46,99,67,1
5886400,30,42,98,71,1
8509983,68,61,92,82,1
9810064,40,75,94,80,1
6535172,58,52,61,61,1
8213185,55,45,99,69,1
9340366,52,56,91,57,1
5317209,29,57,88,61,1
8755686,28,51,48,54,1
8910404,55,78,88,75,1
5042195,33,50,88,63,1
7402083,3,38,85,65,1
7509758,19,38,74,62,1
8683947,43,62,98,66,1
5262111,60,45,36,40,0
8436772,52,25,90,66,1
9057586,56,70,100,74,1
7372425,55,70,77,61,1
7853685,38,31,75,55,1
9719235,60,52,73,68,1
5398804,78,63,82,53,1
5957152,75,45,61,49,0
8473647,49,55,75,59,1
8831630,66,56,96,66,1
5929343,37,49,42,55,1
6591496,53,40,81,56,1
8305961,69,47,92,65,1
8980305,33,40,71,64,1
5601010,50,60,61,51,1
6167650,40,40,97,63,1
6716014,62,47,71,59,1
7083130,24,64,90,66,1
5017544,33,38,48,61,1
8017784,53,46,44,25,0
8752471,58,57,53,45,0
5855625,66,30,83,65,1
7179742,38,41,93,57,1
7510559,22,50,100,80,1
5191527,53,49,98,65,1
6012089,16,28,84,50,1
6675268,59,47,86,63,1
8324635,6,36,74,60,1
5353416,53,37,64,44,0
6385943,64,59,79,73,1
8914497,84,57,56,53,1
7474584,24,42,72,36,0
7556717,69,74,78,59,1
9503353,20,34,64,64,1
9536197,46,56,67,59,1
7269321,81,53,94,63,1
7546443,76,75,71,43,0
9839153,47,53,45,40,0
5885968,53,30,69,51,1
6272970,68,16,97,62,1
8190212,56,49,77,56,1
8327060,75,54,84,58,1
6850935,27,42,81,68,1
7340920,63,42,59,39,0
7881480,22,57,92,69,1
9736144,44,70,47,49,0
5347395,70,47,97,77,1
6275885,88,33,43,29,0
6592605,62,47,94,70,1
6820085,85,61,60,48,0
5835884,64,46,83,62,1
8451693,47,56,87,52,1
8835787,53,74,66,42,0
9194792,55,41,50,48,0
5143983,53,63,84,70,1
7898795,36,42,70,56,1
8998900,24,56,67,63,1
5193942,37,60,90,73,1
5795322,67,47,89,64,1
8356356,69,69,93,57,1
8505832,29,24,70,51,1
5023666,52,44,97,57,1
5565694,39,52,90,53,1
5572701,42,68,58,50,1
8911882,28,27,67,53,1
5046236,72,66,80,64,1
7740088,46,39,90,74,1
8194386,28,57,76,46,0
6215283,55,40,90,57,1
6738778,60,59,65,63,1
8678056,53,47,82,62,1
6538134,25,62,81,53,1
7952611,46,71,100,60,1
9607545,79,61,70,60,1
5054327,28,42,91,53,1
5390591,78,59,76,61,1
8490701,16,54,52,60,1
7070883,70,52,69,65,1
8975832,35,29,35,41,0
9111278,53,47,59,60,1
7335935,49,45,87,68,1
7813016,56,42,86,62,1
9291373,90,86,92,56,1
5564324,38,32,46,50,1
5983718,55,43,97,77,1
7343191,59,58,56,51,1
9608195,50,61,92,62,1
5545321,48,51,85,55,1
7699576,76,53,95,65,1
9120954,52,50,38,40,0
9956417,44,40,49,62,1
5725323,37,52,64,52,1
7506290,61,70,67,71,1
7930388,33,47,42,36,0
9565740,36,52,87,69,1
5125782,43,52,97,75,1
6858032,46,40,97,59,1
7916946,44,44,87,65,1
8799425,57,55,93,84,1
5472990,40,47,88,59,1
6923730,62,59,66,44,0
7587054,56,29,56,52,1
5423766,81,26,54,48,0
8136800,59,18,90,57,1
8817463,76,13,88,84,1
5160467,4,44,82,72,1
5768643,60,72,87,70,1
9038995,72,72,83,63,1
5460865,35,53,89,67,1
6953518,54,78,75,64,1
7987684,43,36,78,67,1
9275515,91,58,76,67,1
8706776,65,35,44,56,1
9368797,46,47,44,47,0
9636044,62,52,66,53,1
9842382,5,43,62,60,1
6566248,11,33,86,59,1
6636851,84,43,91,73,1
9529571,35,49,79,59,1
9684491,76,32,85,68,1
6163785,55,36,69,33,0
8700500,52,11,71,62,1
9419651,70,70,77,63,1
6656961,38,65,90,60,1
6930865,48,46,62,36,0
9694525,43,43,70,65,1
5281780,4,28,88,60,1
8661202,63,52,96,66,1
8852662,67,50,64,56,1
9954394,79,56,51,45,0
5154110,42,29,79,51,1
6196735,49,87,73,53,1
7642122,40,37,45,51,1
6254011,34,75,92,50,1
6477698,29,65,90,84,1
7829721,65,23,62,69,1
9110956,74,43,71,51,1
5005409,43,26,86,58,1
5766739,32,40,62,49,0
8378294,50,62,100,63,1
7878588,45,52,78,52,1
9982052,86,45,94,50,1
9988470,44,47,38,42,0
6741379,57,36,66,58,1
7765522,46,61,91,71,1
8429475,59,47,68,66,1
5106608,41,37,54,49,0
5572165,17,61,63,57,1
8669412,28,49,61,57,1
5004650,52,57,97,75,1
5377940,51,47,84,56,1
7428708,63,65,63,66,1
5988168,39,52,51,44,0
6168821,79,79,65,46,0
7942227,77,47,85,57,1
9452121,15,19,100,53,1
5190494,16,38,80,73,1
5559392,48,55,97,72,1
5589214,51,64,55,51,1
7432380,69,35,47,41,0
6916182,56,44,93,61,1
8327332,33,64,78,63,1
9522630,86,54,89,63,1
7076820,34,46,87,72,1
7888148,52,33,72,62,1
8667231,26,32,97,73,1
8956816,74,75,88,65,1
5469077,66,57,65,66,1
7020268,44,47,50,52,1
7607696,81,57,94,80,1
6091045,61,47,50,67,1
6370698,36,38,82,56,1
6934096,60,48,69,49,0
5192812,41,70,61,71,1
8651717,54,56,85,69,1
9770038,68,64,89,58,1
6956855,67,32,63,63,1
8774038,73,70,70,45,0
9645673,61,55,70,57,1
9701425,20,53,88,72,1
5136816,52,23,58,45,0
6718902,66,52,97,66,1
7518704,56,37,72,50,1
9201879,47,64,56,52,1
6027943,55,62,87,59,1
7253103,61,60,71,41,0
7767251,80,53,83,60,1
9897520,53,43,56,56,1
8480856,27,50,61,53,1
9397880,61,43,77,60,1
9697814,68,60,77,76,1
6258554,43,53,63,51,1
7174415,38,73,96,59,1
8454008,94,62,69,56,1
8797198,27,62,93,54,1
5619631,59,70,54,58,1
7546406,67,36,76,61,1
7899905,80,57,89,57,1
5911170,31,35,91,59,1
7564409,77,51,90,48,0
8133237,21,39,99,67,1
5514461,64,68,84,62,1
8297744,62,34,76,70,1
9099605,46,44,87,53,1
5431212,56,62,85,73,1
7806382,43,39,98,78,1
7881034,85,46,83,62,1
9832910,65,48,71,50,1
5176595,30,66,54,49,0
7167584,44,32,44,47,0
8119114,48,52,73,58,1
9248978,40,30,60,70,1
5656498,25,63,61,42,0
7395794,7,48,80,56,1
8261227,83,33,79,69,1
9615500,72,64,85,63,1
5973670,73,31,76,64,1
6658369,70,61,87,65,1
9898400,63,39,53,45,0
6634133,61,50,66,50,1
6784300,33,60,73,40,0
9018715,43,40,86,61,1
9950510,73,39,98,66,1
5731179,14,46,71,71,1
6485840,86,46,96,68,1
6646228,38,44,56,56,1
6525696,25,52,54,54,1
6709546,81,47,73,59,1
8214098,59,67,94,78,1
5561041,80,64,77,67,1
7065503,48,69,99,57,1
8472195,55,37,60,54,1
6707720,40,50,69,77,1
8269837,75,35,94,66,1
9057686,55,40,86,68,1
9657343,42,57,61,57,1
5965543,25,40,100,61,1
7814615,46,33,41,41,0
9347556,85,56,89,66,1
7192525,47,40,65,53,1
8138316,17,48,70,61,1
9901142,44,40,81,63,1
5288679,61,57,87,58,1
8470622,87,52,77,57,1
9343201,44,55,90,60,1
5389282,39,39,95,63,1
7528591,83,40,53,57,1
8046933,9,62,76,49,0
5746048,53,62,73,59,1
6395208,47,62,71,47,0
7113220,57,64,49,42,0
7708089,54,35,80,53,1
5569121,60,56,90,70,1
5928115,49,40,93,57,1
7718649,45,47,34,32,0
9648751,83,73,80,46,0
5959554,55,64,98,76,1
7750676,49,53,77,51,1
9234030,39,70,55,25,0
6428646,62,44,69,57,1
7766830,37,66,83,68,1
9078124,78,51,86,64,1
9810510,20,53,44,44,0
6102169,90,71,39,45,0
7087099,71,72,67,55,1
8680507,43,50,73,57,1
6198038,84,42,91,55,1
8776189,94,46,42,39,0
9374962,39,57,62,56,1
9731425,64,61,97,73,1
6397713,51,37,72,59,1
7076713,51,56,92,58,1
8643233,21,63,93,59,1
9071602,13,45,75,73,1
5005469,15,34,85,72,1
6354651,77,57,59,45,0
9559841,34,68,70,54,1
6818709,93,59,77,57,1
7323047,38,48,39,31,0
9291878,40,48,67,44,0
6668818,55,61,67,39,0
6928443,83,65,79,73,1
7659470,58,29,49,37,0
7681677,55,54,94,53,1
5103075,18,76,81,44,0
5447933,91,62,99,77,1
6426663,58,64,62,50,1
8892827,71,51,95,67,1
5425918,46,32,79,51,1
5552323,48,44,92,73,1
5638528,56,45,65,54,1
6342798,60,45,66,50,1
6547936,38,65,67,59,1
6887224,25,58,88,61,1
9405908,55,46,64,58,1
6647136,51,47,81,52,1
7357118,24,38,67,55,1
8956968,32,20,62,46,0
9443608,33,30,88,74,1
6948649,5,57,94,65,1
7256697,48,30,31,35,0
8270572,42,48,98,55,1
8730076,27,71,91,62,1
7398207,39,63,99,69,1
8332349,91,51,58,49,0
